Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100
9.80699958230496,1.7198978778157702e-5,0.006267825742816796,1.419678976708166,0.21908999974366433,0.08795060212225092,2.9627791629618854e-7,3.4586644523183533e-6,3.7406890525384996e-7,0.0005263603938798291,5.696636214066523e-9,0.0679894837665684,0.3353699257862471,0.5170359141615677,5.5448604219756515e-15,2.1032446663811946e-5,0.0007116516006519454,0.44595905693435967,2.23167044031103e-18,1.6802511947350673,0.8654274301960486,0.06814551948532259,0.0009922781414233948,0.05439739433646035,0.13836605119452633,0.0012726880879660113,0.0019854222215795808,0.4964247109751213,3.2676241096883563e-12,1.981650735661338e-5,1.4615297755151144e-5,0.0012394647246296653,0.38138061115855004,0.5879451267343309,1.691089399503331e-13,4.1552537207299566e-6,7.130284467779886e-5,1.980764765428298e-6,0.2692606579851353,3.0039022146627014e-9,0.026009453473731257,0.24528861753414047,8.221022451833172e-5,8.570604942928316e-5,3.0219973430468266e-9,0.013125997549816863,0.0011646500591405268,1.4182391466198212e-6,6.2221594251007385e-6,8.767255676275261e-11,6.153840131477107e-5,2.577861817646875e-12,0.17225983543554627,3.37567679563251e-5,0.0007002559160688089,0.13328670447142624,2.6216261473439374e-5,0.0016614577637653252,0.03281037963954848,0.15579896015715783,4.648542340154388e-10,0.7403181778067403,3.364639287526964e-9,4.7235102819404253e-7,0.037926989849927324,7.220157486405485e-9,2.3009800043788546,0.0024826997486934433,2.2964522315454777e-8,0.0012547858470767419,0.24105456974535394,1.4677826758025634e-10,0.3493886726534567,0.34509458423635403,0.041616474647465054,1.6290738497391282e-11,0.24232969609926347,0.0006331492636711745,0.01326387855290293,0.4900934852360755,0.009884515211720141,3.458385896915951e-7,1.0878890108479969e-10,4.975979937396955e-6,2.1043526723267153e-33,8.694168618177374e-14,0.002172530641318151,2.97113839883888,3.1399083742834227e-7,0.0038981711955026277,0.000143626940144789,2.0646514285777856e-6,4.867884717436458e-6,0.1749054396298433,0.0009477675328478332,0.059305570185642094,1.5561004225190296e-7,0.00013586803755040374,0.02745107515056343,4.513262551100965e-5
0.00024936573159176984,8.668405540397254e-7,0.5637496807206667,0.1467215801647931,5.378669497965624e-9,0.18325147283463794,0.25181115171843915,0.002166005725902348,0.6244011934603184,0.0009413431416536184,1.3779504390812798e-14,0.0012732181925281245,2.690654612291994e-5,0.0004778692867611218,4.671641696611401e-13,0.006402987001872002,7.393606160307677e-10,0.17074889473238464,2.9625234331445654e-14,1.4180359545262889e-8,0.8920515405631576,1.1473019926324242,0.0014096417211557713,0.0014408392381029275,7.883167861172382e-10,1.3047125207021175e-8,0.0004699664474206207,0.013875335782296763,0.00024393879283279661,1.0667340362502779e-7,7.484751676687937,0.007532460706649767,6.691894843811791e-7,0.6125807454599106,0.0007067365906723598,0.002292055067709641,0.022297239567433496,0.0001557797326023496,0.054772112473316314,1.5895815847933377,1.461768662149043,9.798743562995269e-8,0.2397021092850834,0.00042726503995370297,4.258662381992384e-5,0.00014728892102896523,0.028691550059126412,2.330813057738792e-6,0.0006656426376553215,0.27238933520800873,2.0324419823177076,8.116589964679284e-5,0.007186740164399649,1.896942596068316,8.345463054532422e-12,4.0835007533520615e-12,2.6479253533826196e-9,2.2022679952246593e-10,0.05700459267236879,0.0009926693162305026,0.0001169895765523971,0.15586364727807772,2.2965598208326832e-5,2.776320975324872,0.02718361731480775,0.0038477094173665757,0.3071107335843861,0.0027219318649229904,8.441754216082874e-7,1.692011072444426e-11,0.6706566143609329,0.446605932161596,0.019836739052397148,3.935054116985404e-5,2.3847909484154823,2.0240559304825447e-8,0.07028141815750667,0.3822439929177314,0.11350373988780771,0.5753326325742688,5.995192405463461,8.762014470242756e-5,1.3127528116619443e-7,1.302642815940341e-9,0.12704524539295353,1.168733286728948,0.9100802967376851,0.1886613181790864,0.23814864973945712,2.9895825291460767,0.014583073932789854,1.4661738800136686,0.1740496514457979,0.7604408290624363,7.438799477360841e-11,0.024419250607585815,2.4380781666372896e-6,5.4252835297835716e-5,0.0011553249788579841,0.021754828758378933
4.1823173827582805e-9,0.03733603408215583,9.22693167607248e-18,5.629822472707932e-6,0.0016992160446034996,0.00016757749314203046,1.844588768954963,3.981761998458171e-7,0.3403339692139374,0.010828205456497125,0.0004354600356745862,0.07593133520459369,0.27925030146998653,0.00011413460633308902,0.06586690786257383,3.57384227810534e-9,0.0005614334524532703,1.25832136163275e-5,1.0519563619904429e-6,0.32016636817779864,2.766105303990714e-6,2.6083513762811646e-6,0.0005627691735366767,0.0010038774943669723,1.2501761738504813,0.013041777070729862,0.009254211681905412,1.0756241950112179e-5,1.9839344559769237e-12,0.6482495650173995,2.0903578091801618e-5,7.985361695505277e-13,9.317682012581705e-5,3.288817380002363e-11,1.1232270102301534,0.0004674823012948759,0.000818210292046701,0.01944389242095844,0.07159066873108097,1.4422869732002788e-11,0.03451325868542416,0.004544903635097992,1.2291889171997318e-5,0.5831423943634664,1.3581895934743363e-9,5.364818770747957e-7,0.0014882516731681335,1.5875691220428516e-14,7.941927816312322e-12,9.947607497020284e-6,1.4539899021151306e-6,0.013450582153279336,0.6094647074823313,0.005050805810277694,5.737019396827969e-12,1.6063411562258778e-6,2.2677647001450829e-13,0.06715747930672615,0.023165829182038907,2.3283800153016127e-20,0.7073348447051948,5.661690551981009e-21,2.4062169168777308,0.0019252268308361533,0.043967910143517225,7.910696296526712e-5,1.2717835211970872,0.001207696064222481,2.3160453415504373e-5,6.362791768649328e-21,0.017862203906360688,0.0032242418266366685,8.350724451404746e-7,1.8178640663426437e-10,3.9426813195428094,0.003915389413990255,0.17029731639349152,0.1905760847443995,3.465630155151794e-9,1.258282841811567,0.5820661372188215,2.8687457577682246e-6,0.4630935288791672,0.06601122051045193,3.2982554740311643,0.0014951087069720497,2.9233745976802678e-5,0.21067548140508693,0.010149599247957329,2.308388894640934e-7,0.023314172069485408,0.06073086457548293,4.090797204336043e-20,0.11540958308668149,0.020119525182599202,0.3748739369811008,0.009023478610191111,0.02490611072077019,0.022492718446445025,5.15323474008266e-6
0.35994671109320087,0.02332713441655831,8.862185281785347e-9,6.396701361784212e-8,0.05036814293582994,9.696594145494636e-11,0.0064127916420269465,0.0010969968409800896,0.2352489262119681,0.055104682344242484,1.3893778140513474e-7,0.00029049847941973393,0.36026765087086465,0.8070088353638338,0.002155079584729497,4.4774634841338405e-22,0.41202770040409903,3.064774801198199e-5,2.837657350735038e-11,3.759561293687611e-5,2.6881427716925787e-5,1.811379949461528,0.0023830080163023655,0.01245065172503694,1.4212632776457546,6.905042642881116e-11,6.017810879597936,2.363344896620215,0.06915774956292826,0.7785477062473227,0.198427594847034,7.564899402782312e-8,0.0064443268008239525,0.006335843733872582,4.076006457773165e-16,0.0005826584096621759,0.03594179115593835,0.04891954586202581,0.17597637299433244,0.0010669253894849396,1.950981681587998e-5,0.000197145878396631,2.397331921893274e-12,0.23701387142777888,0.0003864915316376322,1.2767298964128083e-5,4.59695608566742e-7,0.009607900461624484,0.5032021085382332,4.423821312521632,1.9750466607865045e-23,0.16283863994346784,0.023765680823566577,0.00013060388311710754,5.315063819951578e-6,2.3674394411472504,5.680624527447114e-9,3.0850982624179336e-10,1.0586590196113963e-7,0.006028802501533098,1.0390533579441796,0.45941469760764525,2.07233641057711e-6,0.10524567860885559,1.4878688871117158e-8,2.2166190897830473,0.04880074658539227,1.2997002832975892e-10,0.13656708521870942,1.4540987555918404e-5,1.6248034548462333e-7,3.4870302116426206,0.35490263648615955,2.2929811687463963e-5,0.21644179323567292,4.445443220496955e-9,1.9759137798339835e-7,0.005322184854136835,1.8653035112690692e-7,3.6285291650519262e-9,6.852917821087097e-26,0.0002116247390935887,0.3562387744912421,3.7231546934639895e-5,0.545150297050265,0.013225814789487282,1.9337017644493188e-5,0.02274539939033778,0.002172753654883464,1.6733323561155015e-7,1.5654239922739736e-10,0.09172878266409708,1.3577400688173846,0.007110628824987807,0.07216856424013844,0.00013362308023307125,6.595958780965426e-12,5.5950544228775146e-18,0.004899161396786678,0.0016920646394069409
0.3691505901210686,0.2826132166009653,0.13770251531758565,3.144183307996616e-10,5.211178037763508,4.649293040523388e-5,1.850355332459554,4.105471135976059e-6,0.4451636121748389,5.6218768923371355e-18,2.0588813541604638e-10,0.5451163532201289,4.763837300418642e-6,1.0645985181570222e-7,0.0012796554705457857,0.003322356896327863,3.651195578366738e-7,0.0010646727853235746,0.5921075713813461,3.8059687247113556e-16,0.16739944445466262,0.0016382346167651066,2.2827059971980267e-16,0.004609872175801863,3.0508034794191157,0.044441165624626855,0.00429622862237285,0.003296343661203658,0.8116026609815005,0.013798039875962545,9.389314560398922e-5,6.506961946772766e-10,0.007978099226129432,1.3249970318627792e-10,5.1356013717450116e-9,0.17460745807822609,1.028005251323667e-5,0.0019409894682471218,2.5393565688826105e-9,0.0049075380407152995,0.03317931484408663,0.0010979576642083247,9.390088976024023e-13,3.440542026316246e-11,0.01420225513182921,0.5862927261377773,0.24720893325256066,3.079158284595296e-10,2.7345342791881606,0.012260263797467521,1.9254831323616575,2.7755987135203157e-8,1.6423198387808987e-19,2.5947761301884626,0.5028119772210186,0.004395963017837794,1.2478162424996599e-7,2.5090902489008664e-5,0.0015435732818180137,1.557411918689284e-6,0.2255262638765091,0.006830462884237866,0.036279098931479035,0.4892695811179609,0.00022757758778742655,1.7965307001968427e-9,0.11097939147176747,0.004744748186998152,0.6736295895164733,1.7115257011195804,0.029097252387895078,0.1180190932726629,0.0002625130214387756,2.9605340583730384e-7,0.028498510194606603,0.026376767929415384,8.179591132082007e-10,6.911486365421748e-6,1.5821603842828814e-5,0.06479323619950322,0.08524176016961026,0.00010706609231875383,6.91774963130364e-6,0.2583289609815883,2.7856108175721437e-14,0.10578071575871915,1.0597316140530846,0.054040528315025635,2.5186372669593,0.10812808769562542,1.7463635450778836,0.00027875974197348103,0.0003332701441682137,0.13187275713568625,4.1746900828974434e-8,0.7449900258869577,0.027109961021229936,0.009041358567371555,4.193210047223993e-6,4.10352340668984e-5
5.0339937144820294e-9,0.44339978315994616,6.733652174057125e-9,0.24084440451935663,0.10038407698292023,0.00011870084949236617,1.5535165863018897e-11,2.0104165755277718e-12,0.5522633692149251,0.016970033149012652,0.010015049782016108,1.9299692939069153,9.699064990584472e-5,0.16220250708971076,0.12828914004497616,0.005734115808258682,5.519563033637588e-7,0.8262822535378828,1.6073146407244113e-5,3.135890906548911e-6,4.4227401189283375,0.4258173777906157,0.039855848411004174,8.572135646446642e-7,0.0009083776363253517,7.923915391796092e-6,0.008376421948764201,5.274308805655957e-7,0.019286326939258414,0.0067398768962632916,7.726242623302228e-8,0.13315325406373513,0.27348308974291247,3.8360360328769434e-11,9.544052980103935e-9,8.642955065522258,1.0649620637533327e-9,5.4813798757008003e-17,6.6791760520497115e-12,0.05160255686019772,0.0011037841894756067,4.887167114350681e-6,0.20887993454849182,3.081335849639394e-11,1.0874571505638582,9.76057297057568e-5,0.00012157364841107768,1.8819433938170986,0.0003491358557985436,0.3336950436675504,0.1102621409953736,1.1149143716864205e-8,0.0025772143462029274,3.991668989435527e-6,0.10912090151314244,8.4086371822693645e-16,6.326012718044164e-23,0.0002382661757023574,0.00048004305807130665,4.109497778242566e-6,0.01768885182044113,0.10662631966429081,1.2406536227277047e-10,8.273960206278653e-8,0.0110682071744273,0.0006814575252117106,8.924664713202145e-5,1.468404473981815,0.029010341948533913,1.0503365367297783e-6,2.234385524027536e-7,0.0005151354100130647,1.0956322501096603e-5,4.137678301484891e-16,0.001550587041088904,0.005923156667518322,2.9892141608912526e-8,0.018118521997136285,0.015158574108760326,0.01841419999425886,5.308913535971465e-6,0.014073435452647883,0.000385618706713252,0.016347332785898536,0.16538575414433973,6.8145694669888e-5,0.0003053212587344393,1.6033351666682392,3.01896255799496e-14,1.6332592304269078e-6,0.11623370596398161,7.100269280451729e-12,1.1700242410377146e-5,6.089265445150029e-8,0.0076862682359499414,0.017199606513500318,8.192830716907688,0.3530749563161976,0.13989046705953967,4.993694772637365e-6
10.272234361129614,0.3748245178797355,0.03894930820037105,0.002206277494741186,1.7920721909299206,0.2953210730453093,2.0662932121925716e-9,1.0039009632130015e-5,2.1739813590095003,2.4452208668025484,1.3686834655443988e-5,0.24942898755615064,0.6070788211107203,0.027022161172352722,0.13356895662990464,5.40612763794467e-12,0.006215531221343489,3.3748769036030267e-6,8.983345846531376e-7,4.548650599605937e-6,0.5151365289752733,0.50175782648781,0.19792873798391086,0.13878136068131605,0.8168335450239896,0.0007641256609543285,0.43392687353210013,0.24608530188684474,0.006067011623215193,5.214087741762783e-9,4.474420638517917e-5,0.07771846764468497,5.761368439939656e-21,0.0010663660835144575,2.021531117607501,0.00018066229358528076,0.5595122530168545,0.5904940946330938,9.109911056210282e-8,5.628997594694347e-10,0.6182164673977595,4.15948977815201,6.900260592509807e-14,1.6538339356508327e-8,0.004690875380138728,2.4724020782647127,2.57526658517162e-6,0.07613949340987454,6.210744761967635e-9,0.180618218627592,3.5685694550885916e-11,7.874397087457683e-25,0.03352028491197669,0.0014424363380228543,0.002522181875023047,6.0077446172577746e-5,4.095068787247904e-7,0.00041306107226721814,0.0022497658254094543,9.820199207513225e-6,8.227814103281007e-11,0.005988608660445303,2.019914636798669e-6,0.0004327454198743057,1.490643341382639e-5,1.6259968519619261,0.6499415976100132,1.032304435656582,0.16474212877415806,1.6422335138339426e-5,0.6921910754083104,0.05953129822853376,3.3370226254416174e-6,2.3886225079041654e-7,0.4373182494621759,2.5934699668778385,0.10131830681595873,0.0003085937595955663,6.292728641492943e-7,1.33447518201576,5.717479981171778e-13,6.784085313981199e-8,1.6289046805209793e-7,1.052213653869652,0.037740017062191,9.487880045783331e-14,2.557906939562441e-19,1.9073858816831222e-12,0.014949514917883584,0.27623586452049836,0.057640188911419483,3.5057718106137816,1.942936818854564,0.11813633800506244,0.6053270295951884,5.2244902864075e-7,4.415843063375852e-6,0.004553726693529786,0.000538901564517072,9.814629371402972e-6
0.019795261524057438,0.04287388302978291,0.00035380761762656386,0.8762631693900803,1.2735871492368678e-8,1.923030272554976,0.6532248390508645,4.120286837083718e-10,0.0009162618321512985,1.171783801588075e-6,1.0696700750978563,0.04166127326646226,7.973138504300827e-5,3.692035919292522e-12,2.600352284357,0.25976411329056975,1.150734502012708e-6,0.0035368531715680314,0.0006530450536438348,0.18466845263091386,0.1293692236770998,3.98526220859504e-8,5.962587878244363e-8,0.46272683865548675,0.024008624266831903,1.169192882161228e-9,0.005349851594561862,0.2768069004991565,7.850187076788198e-17,1.1847543188860286e-6,7.075344394584193e-8,0.0018302826671934929,0.0015948295412664543,0.008658766804265198,2.1723755842593445e-9,0.0016817725388045869,0.0028668913487487737,9.814290615616499e-5,0.07782659888145485,9.354349866233538e-6,2.2856891840079108,7.854336178391216e-8,1.6116098050483314,5.9624588594618805e-9,0.0013902591105094781,4.4703092610173837e-7,0.1417164849884805,1.3313179963853173e-8,1.2440763817969637e-5,0.5093200971235972,0.1257482075734612,1.98886505185309,4.5799885870841506e-5,0.0007047000151115,3.566849929289009,0.8390271729617609,1.6782077462067941,2.2024634993360942e-9,0.23124671219542756,0.12810974682026258,0.9305417725991707,9.640666643412743e-9,0.020162346387469998,0.016041610589611555,0.01811427577877723,2.0860104103648527,3.743752717535824e-9,5.991916377516431e-6,0.006119733866588219,3.354548621047694e-11,7.332971818787098e-5,0.024349989847536262,0.6565553603621775,0.6224725984546411,8.157097255477835e-11,0.0021231288225050183,0.08635136256772331,4.2910565115837296e-10,1.5905865813765382e-10,2.116164845988629e-10,0.0017784712494018598,3.7473621051901196,0.06689538399847451,0.052399346509749076,6.486917993541265e-10,3.169941689260226e-8,0.0033453941024245335,5.392427381072083,3.464101745326654e-16,0.18232955091351596,6.83062910424212e-11,0.856959374908866,0.026563723014926453,0.005903508962330779,4.787675464956709e-8,0.9749632842253452,0.38871648857245805,0.11082094755469449,1.2551610306134962,0.9152368936302171
0.45249750632094254,0.0015412696618524507,1.1501710645517664,0.00017332407121885388,0.06446003020440859,1.776537939550188,6.196637398336609e-7,0.5057297700672275,9.109106763376997e-9,1.145414530043033e-5,0.16112993000293324,0.4806267397345997,6.786634557331855e-7,9.078399565053184e-9,2.0224305587437432e-10,1.4405906489845703e-7,1.9769670262866992e-9,1.9126456297758627e-10,1.2077912801852957e-7,0.0021192234412691943,0.00232371895477222,3.579154847245158e-10,0.47628792936352343,4.384487197117818e-26,0.00011829618667501333,2.961752687690198e-8,0.0006018350655965757,0.2809154774950177,0.6534163077071953,1.4438310651313766,1.5380333070114018e-13,0.0001199698789202953,0.307679977642235,1.871749240521427e-9,0.00039977877482000296,0.059578767950932573,0.03404130293362397,6.204119288653914e-18,2.6936791852679938,8.283917703599087e-10,3.3678879317350288,4.3151441824840325e-14,1.2549819261761547e-11,0.0002793037164272495,0.2030304257704817,2.519166758415314e-7,0.0003864578861174795,1.4110050472131236e-7,0.8856413143005655,0.27217099063410394,2.8889995243199084e-6,2.1696293056667306e-5,0.6081824019763846,0.5773057006207182,3.287760748093302e-10,0.00033971583635338085,8.500173863314677e-11,0.0016936983190534872,3.1005243801219534e-6,5.273980978264873e-11,0.0015262772187407425,1.4942215197397525e-7,8.627756702779326,0.00017050654091826183,8.515343175178144e-8,2.850522125539076,3.733513193179487e-6,0.07081880572376444,9.680181191493387e-13,0.19624941916874078,0.00016544790546845156,0.03295824083021263,2.024086992158785e-8,0.00011024942073684578,3.351470334892636,3.8985895193577536,0.927435556845147,0.02309164245383115,0.5714977640081083,0.01803146638400216,0.9560345686119505,0.00021422268446897626,0.0017258780597884603,0.01873244782803426,0.01148071816763015,6.780843474853957e-8,1.863327334484962e-8,0.00042027081397457073,4.01590248541349,0.0075373644941455,0.16894655896467167,2.8680725135087904e-5,3.4166448414059502e-6,1.3072858803609151e-5,0.018436533061333995,1.904086929955441e-6,1.732091729472588e-12,0.00014140638143823653,0.019384779198973065,0.030867901036809486
2.359889568566013e-5,0.05052812010337644,1.0283510269862814,0.00011388003338756227,5.537451225012156,0.00019449821418967046,0.30091448459479786,5.573898772587083e-16,3.895277395836178,0.004659834345438703,0.00015958133482692598,9.451019273154961e-7,0.000664518486313172,0.003201822302590112,6.835330955213315e-14,0.1366488235165829,0.7151975614871072,3.7880665435526536e-23,0.0040711520364868775,0.015001186820436104,0.00018362793003801216,7.62484362411257e-14,0.07670770514742746,1.1859645699162502,5.176699560289528e-11,0.9877620152105342,0.3178609279821231,0.04591653286327011,5.986788778856997e-6,1.8055580779933507e-18,0.6211861798346036,0.02291571189188964,0.012739706152495494,1.7418621064045863e-6,1.4599236820129667e-6,2.4406204358925794e-5,0.000841144337987432,0.0016193123360952555,0.010265911021493103,5.092769131043584e-7,0.0005152131677921993,0.0667240131883129,0.003109925686214315,0.9533807332536677,0.05697509155772549,8.130861852943259,0.05572454407824318,0.0002008618298851455,1.8256606188743834,0.06217926691619684,0.009537777736948142,0.0005507885427726006,0.0260521421633989,1.6412255606185546,0.3327594529122012,0.004604193395852308,0.5549864445950877,0.016892699109578094,0.0790042873638273,5.195299186589143e-9,1.0978587442008186e-6,2.091892659308026e-7,6.115704373733813e-7,0.07991112526295853,0.011425423821968808,1.7388186162572833e-10,1.483715920780513,0.006705005300379924,0.5539139408541138,0.0006561464087033282,1.0247225929472212,4.323683415214907,3.3336237956042325,7.162820027150291e-7,4.926410844995588e-6,0.4398210568428344,1.7362125105458388,0.00027324636983684387,2.45043642417186e-7,0.00014529384524931003,1.559064000357939e-6,5.459566378843183e-14,0.06197101162376804,0.00968029520477316,2.9124873895937675e-13,1.7652213716083731,0.061172676630277256,0.539734992453886,7.144059335366569e-5,0.007001595474803248,1.4843877653705232e-6,0.0014358919068007813,0.403533425085229,0.0004894135986367624,7.383998823629494e-6,0.002082764657603616,4.378970836804261,4.0325727939462e-5,0.2953321796611294,4.7518233331001695e-18
